t,V,Ap,Apm,Thn,The,Tkn,Tke,B,Ps,Pl,Bm,A
2997.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2997.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2998.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
2999.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3990.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3991.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
